Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date,Division
Social Squash Team,v,Hong Kong Cricket Club D7A,HK Squash Centre,19:00:00,,4,05/11/2025,7
Xavier,v,[BYE],,,,4,05/11/2025,7
Hong Kong Football Club 7A,v,Social Squash Team,Hong Kong Football Club,19:00:00,,5,12/11/2025,7
Thunder 1,v,UST,Cornwall Street Squash Centre,19:00:00,,5,12/11/2025,7
Kinetic 1,v,i-Mask Advance Squash Club 1,HK Squash Centre,19:00:00,,5,12/11/2025,7
Physical Chess 2,v,Hong Kong Cricket Club D7B,Cornwall Street Squash Centre,19:00:00,,5,12/11/2025,7
Xavier,v,Hong Kong Football Club 7B,Cornwall Street Squash Centre,19:00:00,,5,12/11/2025,7
Hong Kong Cricket Club D7A,v,[BYE],,,,5,12/11/2025,7
Hong Kong Cricket Club D7B,v,Xavier,Hong Kong Cricket Club,19:00:00,,6,19/11/2025,7
i-Mask Advance Squash Club 1,v,Physical Chess 2,Cornwall Street Squash Centre,19:00:00,,6,19/11/2025,7
UST,v,Kinetic 1,Cornwall Street Squash Centre,19:00:00,,6,19/11/2025,7
Social Squash Team,v,Thunder 1,HK Squash Centre,19:00:00,,6,19/11/2025,7
Hong Kong Cricket Club D7A,v,Hong Kong Football Club 7A,Hong Kong Cricket Club,19:00:00,,6,19/11/2025,7
Hong Kong Football Club 7B,v,[BYE],,,,6,19/11/2025,7
Thunder 1,v,Hong Kong Cricket Club D7A,Cornwall Street Squash Centre,19:00:00,,7,26/11/2025,7
Kinetic 1,v,Social Squash Team,HK Squash Centre,19:00:00,,7,26/11/2025,7
Physical Chess 2,v,UST,Cornwall Street Squash Centre,19:00:00,,7,26/11/2025,7
Xavier,v,i-Mask Advance Squash Club 1,Cornwall Street Squash Centre,19:00:00,,7,26/11/2025,7
Hong Kong Cricket Club D7B,v,Hong Kong Football Club 7B,Hong Kong Cricket Club,19:00:00,,7,26/11/2025,7
Hong Kong Football Club 7A,v,[BYE],,,,7,26/11/2025,7
i-Mask Advance Squash Club 1,v,Hong Kong Football Club 7B,Cornwall Street Squash Centre,19:00:00,,8,10/12/2025,7
UST,v,Xavier,Cornwall Street Squash Centre,19:00:00,,8,10/12/2025,7
Social Squash Team,v,Physical Chess 2,HK Squash Centre,19:00:00,,8,10/12/2025,7
Hong Kong Cricket Club D7A,v,Kinetic 1,Hong Kong Cricket Club,19:00:00,,8,10/12/2025,7
Hong Kong Football Club 7A,v,Thunder 1,Hong Kong Football Club,19:00:00,,8,10/12/2025,7
Hong Kong Cricket Club D7B,v,[BYE],,,,8,10/12/2025,7
Kinetic 1,v,Hong Kong Football Club 7A,HK Squash Centre,19:00:00,,9,17/12/2025,7
Physical Chess 2,v,Hong Kong Cricket Club D7A,Cornwall Street Squash Centre,19:00:00,,9,17/12/2025,7
Xavier,v,Social Squash Team,Cornwall Street Squash Centre,19:00:00,,9,17/12/2025,7
Hong Kong Football Club 7B,v,UST,Hong Kong Football Club,19:00:00,,9,17/12/2025,7
Hong Kong Cricket Club D7B,v,i-Mask Advance Squash Club 1,Hong Kong Cricket Club,19:00:00,,9,17/12/2025,7
Thunder 1,v,[BYE],,,,9,17/12/2025,7
UST,v,Hong Kong Cricket Club D7B,Cornwall Street Squash Centre,19:00:00,,10,07/01/2026,7
Social Squash Team,v,Hong Kong Football Club 7B,HK Squash Centre,19:00:00,,10,07/01/2026,7
Hong Kong Cricket Club D7A,v,Xavier,Hong Kong Cricket Club,19:00:00,,10,07/01/2026,7
Hong Kong Football Club 7A,v,Physical Chess 2,Hong Kong Football Club,19:00:00,,10,07/01/2026,7
Thunder 1,v,Kinetic 1,Cornwall Street Squash Centre,19:00:00,,10,07/01/2026,7
i-Mask Advance Squash Club 1,v,[BYE],,,,10,07/01/2026,7
Physical Chess 2,v,Thunder 1,Cornwall Street Squash Centre,19:00:00,,11,14/01/2026,7
Xavier,v,Hong Kong Football Club 7A,Cornwall Street Squash Centre,19:00:00,,11,14/01/2026,7
Hong Kong Football Club 7B,v,Hong Kong Cricket Club D7A,Hong Kong Football Club,19:00:00,,11,14/01/2026,7
Hong Kong Cricket Club D7B,v,Social Squash Team,Hong Kong Cricket Club,19:00:00,,11,14/01/2026,7
i-Mask Advance Squash Club 1,v,UST,Cornwall Street Squash Centre,19:00:00,,11,14/01/2026,7
Kinetic 1,v,[BYE],,,,11,14/01/2026,7
i-Mask Advance Squash Club 1,v,Social Squash Team,Cornwall Street Squash Centre,19:00:00,,12,21/01/2026,7
Xavier,v,Thunder 1,Cornwall Street Squash Centre,19:00:00,,12,21/01/2026,7
Physical Chess 2,v,Kinetic 1,Cornwall Street Squash Centre,19:00:00,,12,21/01/2026,7
Hong Kong Cricket Club D7B,v,Hong Kong Cricket Club D7A,Hong Kong Cricket Club,19:00:00,,12,21/01/2026,7
Hong Kong Football Club 7B,v,Hong Kong Football Club 7A,Hong Kong Football Club,19:00:00,,12,21/01/2026,7
UST,v,[BYE],,,,12,21/01/2026,7
Kinetic 1,v,Xavier,HK Squash Centre,19:00:00,,13,28/01/2026,7
Thunder 1,v,Hong Kong Football Club 7B,Cornwall Street Squash Centre,19:00:00,,13,28/01/2026,7
Hong Kong Cricket Club D7B,v,Hong Kong Football Club 7A,Hong Kong Cricket Club,19:00:00,,13,28/01/2026,7
i-Mask Advance Squash Club 1,v,Hong Kong Cricket Club D7A,Cornwall Street Squash Centre,19:00:00,,13,28/01/2026,7
Social Squash Team,v,UST,HK Squash Centre,19:00:00,,13,28/01/2026,7
Physical Chess 2,v,[BYE],,,,13,28/01/2026,7
UST,v,Hong Kong Cricket Club D7A,Cornwall Street Squash Centre,19:00:00,,14,04/02/2026,7
i-Mask Advance Squash Club 1,v,Hong Kong Football Club 7A,Cornwall Street Squash Centre,19:00:00,,14,04/02/2026,7
Hong Kong Cricket Club D7B,v,Thunder 1,Hong Kong Cricket Club,19:00:00,,14,04/02/2026,7
Hong Kong Football Club 7B,v,Kinetic 1,Hong Kong Football Club,19:00:00,,14,04/02/2026,7
Xavier,v,Physical Chess 2,Cornwall Street Squash Centre,19:00:00,,14,04/02/2026,7
Social Squash Team,v,[BYE],,,,14,04/02/2026,7
Physical Chess 2,v,Hong Kong Football Club 7B,Cornwall Street Squash Centre,19:00:00,,15,11/02/2026,7
Kinetic 1,v,Hong Kong Cricket Club D7B,HK Squash Centre,19:00:00,,15,11/02/2026,7
Thunder 1,v,i-Mask Advance Squash Club 1,Cornwall Street Squash Centre,19:00:00,,15,11/02/2026,7
Hong Kong Football Club 7A,v,UST,Hong Kong Football Club,19:00:00,,15,11/02/2026,7
Hong Kong Cricket Club D7A,v,Social Squash Team,Hong Kong Cricket Club,19:00:00,,15,11/02/2026,7
Xavier,v,[BYE],,,,15,11/02/2026,7
Social Squash Team,v,Hong Kong Football Club 7A,HK Squash Centre,19:00:00,,16,04/03/2026,7
UST,v,Thunder 1,Cornwall Street Squash Centre,19:00:00,,16,04/03/2026,7
i-Mask Advance Squash Club 1,v,Kinetic 1,Cornwall Street Squash Centre,19:00:00,,16,04/03/2026,7
Hong Kong Cricket Club D7B,v,Physical Chess 2,Hong Kong Cricket Club,19:00:00,,16,04/03/2026,7
Hong Kong Football Club 7B,v,Xavier,Hong Kong Football Club,19:00:00,,16,04/03/2026,7
Hong Kong Cricket Club D7A,v,[BYE],,,,16,04/03/2026,7
Xavier,v,Hong Kong Cricket Club D7B,Cornwall Street Squash Centre,19:00:00,,17,11/03/2026,7
Physical Chess 2,v,i-Mask Advance Squash Club 1,Cornwall Street Squash Centre,19:00:00,,17,11/03/2026,7
Kinetic 1,v,UST,HK Squash Centre,19:00:00,,17,11/03/2026,7
Thunder 1,v,Social Squash Team,Cornwall Street Squash Centre,19:00:00,,17,11/03/2026,7
Hong Kong Football Club 7A,v,Hong Kong Cricket Club D7A,Hong Kong Football Club,19:00:00,,17,11/03/2026,7
Hong Kong Football Club 7B,v,[BYE],,,,17,11/03/2026,7
Hong Kong Cricket Club D7A,v,Thunder 1,Hong Kong Cricket Club,19:00:00,,18,18/03/2026,7
Social Squash Team,v,Kinetic 1,HK Squash Centre,19:00:00,,18,18/03/2026,7
UST,v,Physical Chess 2,Cornwall Street Squash Centre,19:00:00,,18,18/03/2026,7
i-Mask Advance Squash Club 1,v,Xavier,Cornwall Street Squash Centre,19:00:00,,18,18/03/2026,7
Hong Kong Football Club 7B,v,Hong Kong Cricket Club D7B,Hong Kong Football Club,19:00:00,,18,18/03/2026,7
Hong Kong Football Club 7A,v,[BYE],,,,18,18/03/2026,7
Hong Kong Football Club 7B,v,i-Mask Advance Squash Club 1,Hong Kong Football Club,19:00:00,,19,25/03/2026,7
Xavier,v,UST,Cornwall Street Squash Centre,19:00:00,,19,25/03/2026,7
Physical Chess 2,v,Social Squash Team,Cornwall Street Squash Centre,19:00:00,,19,25/03/2026,7
Kinetic 1,v,Hong Kong Cricket Club D7A,HK Squash Centre,19:00:00,,19,25/03/2026,7
Thunder 1,v,Hong Kong Football Club 7A,Cornwall Street Squash Centre,19:00:00,,19,25/03/2026,7
Hong Kong Cricket Club D7B,v,[BYE],,,,19,25/03/2026,7
Hong Kong Football Club 7A,v,Kinetic 1,Hong Kong Football Club,19:00:00,,20,15/04/2026,7
Hong Kong Cricket Club D7A,v,Physical Chess 2,Hong Kong Cricket Club,19:00:00,,20,15/04/2026,7
Social Squash Team,v,Xavier,HK Squash Centre,19:00:00,,20,15/04/2026,7
UST,v,Hong Kong Football Club 7B,Cornwall Street Squash Centre,19:00:00,,20,15/04/2026,7
i-Mask Advance Squash Club 1,v,Hong Kong Cricket Club D7B,Cornwall Street Squash Centre,19:00:00,,20,15/04/2026,7
Thunder 1,v,[BYE],,,,20,15/04/2026,7
Hong Kong Cricket Club D7B,v,UST,Hong Kong Cricket Club,19:00:00,,21,22/04/2026,7
Hong Kong Football Club 7B,v,Social Squash Team,Hong Kong Football Club,19:00:00,,21,22/04/2026,7
Xavier,v,Hong Kong Cricket Club D7A,Cornwall Street Squash Centre,19:00:00,,21,22/04/2026,7
Physical Chess 2,v,Hong Kong Football Club 7A,Cornwall Street Squash Centre,19:00:00,,21,22/04/2026,7
Kinetic 1,v,Thunder 1,HK Squash Centre,19:00:00,,21,22/04/2026,7
i-Mask Advance Squash Club 1,v,[BYE],,,,21,22/04/2026,7
Thunder 1,v,Physical Chess 2,Cornwall Street Squash Centre,19:00:00,,22,29/04/2026,7
Hong Kong Football Club 7A,v,Xavier,Hong Kong Football Club,19:00:00,,22,29/04/2026,7
Hong Kong Cricket Club D7A,v,Hong Kong Football Club 7B,Hong Kong Cricket Club,19:00:00,,22,29/04/2026,7
Social Squash Team,v,Hong Kong Cricket Club D7B,HK Squash Centre,19:00:00,,22,29/04/2026,7
UST,v,i-Mask Advance Squash Club 1,Cornwall Street Squash Centre,19:00:00,,22,29/04/2026,7
Kinetic 1,v,[BYE],,,,22,29/04/2026,7
LONGVIEW,v,Sha Tin 3,HK Squash Centre,19:00:00,,1,03/10/2025,8A
Kinetic 2,v,Physical Chess 3,Yuen Long Jockey Club Squash Courts,19:00:00,,1,03/10/2025,8A
TOMCAT,v,Squashathon Zero,Cornwall Street Squash Centre,19:00:00,,1,03/10/2025,8A
i-Mask Advance Squash Club 2,v,[BYE],,,,1,03/10/2025,8A
Physical Chess 3,v,TOMCAT,Cornwall Street Squash Centre,19:00:00,,2,10/10/2025,8A
Sha Tin 3,v,Kinetic 2,Cornwall Street Squash Centre,19:00:00,,2,10/10/2025,8A
i-Mask Advance Squash Club 2,v,LONGVIEW,Cornwall Street Squash Centre,19:00:00,,2,10/10/2025,8A
Squashathon Zero,v,[BYE],,,,2,10/10/2025,8A
Kinetic 2,v,i-Mask Advance Squash Club 2,Yuen Long Jockey Club Squash Courts,19:00:00,,3,17/10/2025,8A
TOMCAT,v,Sha Tin 3,Cornwall Street Squash Centre,19:00:00,,3,17/10/2025,8A
Squashathon Zero,v,Physical Chess 3,Cornwall Street Squash Centre,19:00:00,,3,17/10/2025,8A
LONGVIEW,v,[BYE],,,,3,17/10/2025,8A
Sha Tin 3,v,Squashathon Zero,Cornwall Street Squash Centre,19:00:00,,4,24/10/2025,8A
i-Mask Advance Squash Club 2,v,TOMCAT,Cornwall Street Squash Centre,19:00:00,,4,24/10/2025,8A
LONGVIEW,v,Kinetic 2,Harbour Road Sports Centre,19:00:00,,4,24/10/2025,8A
Physical Chess 3,v,[BYE],,,,4,24/10/2025,8A
TOMCAT,v,LONGVIEW,Kwun Chung Sports Centre,19:00:00,,5,31/10/2025,8A
Squashathon Zero,v,i-Mask Advance Squash Club 2,Cornwall Street Squash Centre,19:00:00,,5,31/10/2025,8A
Physical Chess 3,v,Sha Tin 3,Cornwall Street Squash Centre,19:00:00,,5,31/10/2025,8A
Kinetic 2,v,[BYE],,,,5,31/10/2025,8A
i-Mask Advance Squash Club 2,v,Physical Chess 3,Cornwall Street Squash Centre,19:00:00,,6,07/11/2025,8A
LONGVIEW,v,Squashathon Zero,Harbour Road Sports Centre,19:00:00,,6,07/11/2025,8A
Kinetic 2,v,TOMCAT,Yuen Long Jockey Club Squash Courts,19:00:00,,6,07/11/2025,8A
Sha Tin 3,v,[BYE],,,,6,07/11/2025,8A
Squashathon Zero,v,Kinetic 2,Cornwall Street Squash Centre,19:00:00,,7,14/11/2025,8A
Physical Chess 3,v,LONGVIEW,Cornwall Street Squash Centre,19:00:00,,7,14/11/2025,8A
Sha Tin 3,v,i-Mask Advance Squash Club 2,Cornwall Street Squash Centre,19:00:00,,7,14/11/2025,8A
TOMCAT,v,[BYE],,,,7,14/11/2025,8A
Sha Tin 3,v,LONGVIEW,Cornwall Street Squash Centre,19:00:00,,8,21/11/2025,8A
Physical Chess 3,v,Kinetic 2,Cornwall Street Squash Centre,19:00:00,,8,21/11/2025,8A
Squashathon Zero,v,TOMCAT,Cornwall Street Squash Centre,19:00:00,,8,21/11/2025,8A
i-Mask Advance Squash Club 2,v,[BYE],,,,8,21/11/2025,8A
TOMCAT,v,Physical Chess 3,Cornwall Street Squash Centre,19:00:00,,9,28/11/2025,8A
Kinetic 2,v,Sha Tin 3,Yuen Long Jockey Club Squash Courts,19:00:00,,9,28/11/2025,8A
LONGVIEW,v,i-Mask Advance Squash Club 2,Kwun Chung Sports Centre,19:00:00,,9,28/11/2025,8A
Squashathon Zero,v,[BYE],,,,9,28/11/2025,8A
i-Mask Advance Squash Club 2,v,Kinetic 2,Cornwall Street Squash Centre,19:00:00,,10,12/12/2025,8A
Sha Tin 3,v,TOMCAT,HK Squash Centre,19:00:00,,10,12/12/2025,8A
Physical Chess 3,v,Squashathon Zero,Pei Ho Street Sports Centre,19:00:00,,10,12/12/2025,8A
LONGVIEW,v,[BYE],,,,10,12/12/2025,8A
Squashathon Zero,v,Sha Tin 3,Cornwall Street Squash Centre,19:00:00,,11,19/12/2025,8A
TOMCAT,v,i-Mask Advance Squash Club 2,Cornwall Street Squash Centre,19:00:00,,11,19/12/2025,8A
Kinetic 2,v,LONGVIEW,Yuen Long Jockey Club Squash Courts,19:00:00,,11,19/12/2025,8A
Physical Chess 3,v,[BYE],,,,11,19/12/2025,8A
LONGVIEW,v,TOMCAT,Kwun Chung Sports Centre,19:00:00,,12,09/01/2026,8A
i-Mask Advance Squash Club 2,v,Squashathon Zero,HK Squash Centre,19:00:00,,12,09/01/2026,8A
Sha Tin 3,v,Physical Chess 3,HK Squash Centre,19:00:00,,12,09/01/2026,8A
Kinetic 2,v,[BYE],,,,12,09/01/2026,8A
Physical Chess 3,v,i-Mask Advance Squash Club 2,HK Squash Centre,19:00:00,,13,16/01/2026,8A
Squashathon Zero,v,LONGVIEW,Cornwall Street Squash Centre,19:00:00,,13,16/01/2026,8A
TOMCAT,v,Kinetic 2,Cornwall Street Squash Centre,19:00:00,,13,16/01/2026,8A
Sha Tin 3,v,[BYE],,,,13,16/01/2026,8A
Kinetic 2,v,Squashathon Zero,Yuen Long Jockey Club Squash Courts,19:00:00,,14,23/01/2026,8A
LONGVIEW,v,Physical Chess 3,Kwun Chung Sports Centre,19:00:00,,14,23/01/2026,8A
i-Mask Advance Squash Club 2,v,Sha Tin 3,Cornwall Street Squash Centre,19:00:00,,14,23/01/2026,8A
TOMCAT,v,[BYE],,,,14,23/01/2026,8A
LONGVIEW,v,Sha Tin 3,Kwun Chung Sports Centre,19:00:00,,15,30/01/2026,8A
Kinetic 2,v,Physical Chess 3,Yuen Long Jockey Club Squash Courts,19:00:00,,15,30/01/2026,8A
TOMCAT,v,Squashathon Zero,Cornwall Street Squash Centre,19:00:00,,15,30/01/2026,8A
i-Mask Advance Squash Club 2,v,[BYE],,,,15,30/01/2026,8A
Physical Chess 3,v,TOMCAT,Cornwall Street Squash Centre,19:00:00,,16,06/02/2026,8A
Sha Tin 3,v,Kinetic 2,Cornwall Street Squash Centre,19:00:00,,16,06/02/2026,8A
i-Mask Advance Squash Club 2,v,LONGVIEW,Cornwall Street Squash Centre,19:00:00,,16,06/02/2026,8A
Squashathon Zero,v,[BYE],,,,16,06/02/2026,8A
Kinetic 2,v,i-Mask Advance Squash Club 2,Tai Kiu Market Squash Courts,19:00:00,,17,13/02/2026,8A
TOMCAT,v,Sha Tin 3,Cornwall Street Squash Centre,19:00:00,,17,13/02/2026,8A
Squashathon Zero,v,Physical Chess 3,Cornwall Street Squash Centre,19:00:00,,17,13/02/2026,8A
LONGVIEW,v,[BYE],,,,17,13/02/2026,8A
Sha Tin 3,v,Squashathon Zero,Cornwall Street Squash Centre,19:00:00,,18,06/03/2026,8A
i-Mask Advance Squash Club 2,v,TOMCAT,Cornwall Street Squash Centre,19:00:00,,18,06/03/2026,8A
LONGVIEW,v,Kinetic 2,Harbour Road Sports Centre,19:00:00,,18,06/03/2026,8A
Physical Chess 3,v,[BYE],,,,18,06/03/2026,8A
TOMCAT,v,LONGVIEW,Cornwall Street Squash Centre,19:00:00,,19,13/03/2026,8A
Squashathon Zero,v,i-Mask Advance Squash Club 2,Cornwall Street Squash Centre,19:00:00,,19,13/03/2026,8A
Physical Chess 3,v,Sha Tin 3,Cornwall Street Squash Centre,19:00:00,,19,13/03/2026,8A
Kinetic 2,v,[BYE],,,,19,13/03/2026,8A
i-Mask Advance Squash Club 2,v,Physical Chess 3,Cornwall Street Squash Centre,19:00:00,,20,20/03/2026,8A
LONGVIEW,v,Squashathon Zero,Kwun Chung Sports Centre,19:00:00,,20,20/03/2026,8A
Kinetic 2,v,TOMCAT,Yuen Long Jockey Club Squash Courts,19:00:00,,20,20/03/2026,8A
Sha Tin 3,v,[BYE],,,,20,20/03/2026,8A
Squashathon Zero,v,Kinetic 2,Cornwall Street Squash Centre,19:00:00,,21,27/03/2026,8A
Physical Chess 3,v,LONGVIEW,Cornwall Street Squash Centre,19:00:00,,21,27/03/2026,8A
Sha Tin 3,v,i-Mask Advance Squash Club 2,Cornwall Street Squash Centre,19:00:00,,21,27/03/2026,8A
TOMCAT,v,[BYE],,,,21,27/03/2026,8A
X-Alpha 4,v,Smart Squash 1,Cornwall Street Squash Centre,19:00:00,,1,03/10/2025,8B
Fusion Squash Club 2,v,Happy Squash 3,HK Squash Centre,19:00:00,,1,03/10/2025,8B
TNG 1,v,Vitality Squash 1,Cornwall Street Squash Centre,19:00:00,,1,03/10/2025,8B
Smart Squash 1,v,Vitality Squash 1,Cornwall Street Squash Centre,19:00:00,,2,10/10/2025,8B
Happy Squash 3,v,TNG 1,Wai Tsuen Sports Centre,19:00:00,,2,10/10/2025,8B
X-Alpha 4,v,Fusion Squash Club 2,Cornwall Street Squash Centre,19:00:00,,2,10/10/2025,8B
Fusion Squash Club 2,v,Smart Squash 1,HK Squash Centre,19:00:00,,3,17/10/2025,8B
TNG 1,v,X-Alpha 4,Cornwall Street Squash Centre,19:00:00,,3,17/10/2025,8B
Vitality Squash 1,v,Happy Squash 3,HK Squash Centre,19:00:00,,3,17/10/2025,8B
Smart Squash 1,v,Happy Squash 3,Cornwall Street Squash Centre,19:00:00,,4,24/10/2025,8B
X-Alpha 4,v,Vitality Squash 1,Cornwall Street Squash Centre,19:00:00,,4,24/10/2025,8B
Fusion Squash Club 2,v,TNG 1,HK Squash Centre,19:00:00,,4,24/10/2025,8B
TNG 1,v,Smart Squash 1,Cornwall Street Squash Centre,19:00:00,,5,31/10/2025,8B
Vitality Squash 1,v,Fusion Squash Club 2,HK Squash Centre,19:00:00,,5,31/10/2025,8B
Happy Squash 3,v,X-Alpha 4,Wai Tsuen Sports Centre,19:00:00,,5,31/10/2025,8B
Smart Squash 1,v,X-Alpha 4,Cornwall Street Squash Centre,19:00:00,,6,07/11/2025,8B
Happy Squash 3,v,Fusion Squash Club 2,Wai Tsuen Sports Centre,19:00:00,,6,07/11/2025,8B
Vitality Squash 1,v,TNG 1,HK Squash Centre,19:00:00,,6,07/11/2025,8B
Vitality Squash 1,v,Smart Squash 1,HK Squash Centre,19:00:00,,7,14/11/2025,8B
TNG 1,v,Happy Squash 3,Cornwall Street Squash Centre,19:00:00,,7,14/11/2025,8B
Fusion Squash Club 2,v,X-Alpha 4,HK Squash Centre,19:00:00,,7,14/11/2025,8B
Smart Squash 1,v,Fusion Squash Club 2,Cornwall Street Squash Centre,19:00:00,,8,21/11/2025,8B
X-Alpha 4,v,TNG 1,Cornwall Street Squash Centre,19:00:00,,8,21/11/2025,8B
Happy Squash 3,v,Vitality Squash 1,Wai Tsuen Sports Centre,19:00:00,,8,21/11/2025,8B
Happy Squash 3,v,Smart Squash 1,Wai Tsuen Sports Centre,19:00:00,,9,28/11/2025,8B
Vitality Squash 1,v,X-Alpha 4,Java Road Sports Centre,19:00:00,,9,28/11/2025,8B
TNG 1,v,Fusion Squash Club 2,Cornwall Street Squash Centre,19:00:00,,9,28/11/2025,8B
Smart Squash 1,v,TNG 1,Cornwall Street Squash Centre,19:00:00,,10,12/12/2025,8B
Fusion Squash Club 2,v,Vitality Squash 1,HK Squash Centre,19:00:00,,10,12/12/2025,8B
X-Alpha 4,v,Happy Squash 3,Cornwall Street Squash Centre,19:00:00,,10,12/12/2025,8B
X-Alpha 4,v,Smart Squash 1,Pei Ho Street Sports Centre,19:00:00,,11,19/12/2025,8B
Fusion Squash Club 2,v,Happy Squash 3,Cornwall Street Squash Centre,19:00:00,,11,19/12/2025,8B
TNG 1,v,Vitality Squash 1,Cornwall Street Squash Centre,19:00:00,,11,19/12/2025,8B
Smart Squash 1,v,Vitality Squash 1,Cornwall Street Squash Centre,19:00:00,,12,09/01/2026,8B
Happy Squash 3,v,TNG 1,Wai Tsuen Sports Centre,19:00:00,,12,09/01/2026,8B
X-Alpha 4,v,Fusion Squash Club 2,Pei Ho Street Sports Centre,19:00:00,,12,09/01/2026,8B
Fusion Squash Club 2,v,Smart Squash 1,HK Squash Centre,19:00:00,,13,16/01/2026,8B
TNG 1,v,X-Alpha 4,Cornwall Street Squash Centre,19:00:00,,13,16/01/2026,8B
Vitality Squash 1,v,Happy Squash 3,HK Squash Centre,19:00:00,,13,16/01/2026,8B
Smart Squash 1,v,Happy Squash 3,Cornwall Street Squash Centre,19:00:00,,14,23/01/2026,8B
X-Alpha 4,v,Vitality Squash 1,Pei Ho Street Sports Centre,19:00:00,,14,23/01/2026,8B
Fusion Squash Club 2,v,TNG 1,HK Squash Centre,19:00:00,,14,23/01/2026,8B
TNG 1,v,Smart Squash 1,Cornwall Street Squash Centre,19:00:00,,15,30/01/2026,8B
Vitality Squash 1,v,Fusion Squash Club 2,HK Squash Centre,19:00:00,,15,30/01/2026,8B
Happy Squash 3,v,X-Alpha 4,Wai Tsuen Sports Centre,19:00:00,,15,30/01/2026,8B
Smart Squash 1,v,X-Alpha 4,Cornwall Street Squash Centre,19:00:00,,16,06/02/2026,8B
Happy Squash 3,v,Fusion Squash Club 2,Wai Tsuen Sports Centre,19:00:00,,16,06/02/2026,8B
Vitality Squash 1,v,TNG 1,HK Squash Centre,19:00:00,,16,06/02/2026,8B
Vitality Squash 1,v,Smart Squash 1,HK Squash Centre,19:00:00,,17,13/02/2026,8B
TNG 1,v,Happy Squash 3,Cornwall Street Squash Centre,19:00:00,,17,13/02/2026,8B
Fusion Squash Club 2,v,X-Alpha 4,HK Squash Centre,19:00:00,,17,13/02/2026,8B
Smart Squash 1,v,Fusion Squash Club 2,Cornwall Street Squash Centre,19:00:00,,18,06/03/2026,8B
X-Alpha 4,v,TNG 1,Cornwall Street Squash Centre,19:00:00,,18,06/03/2026,8B
Happy Squash 3,v,Vitality Squash 1,Wai Tsuen Sports Centre,19:00:00,,18,06/03/2026,8B
Happy Squash 3,v,Smart Squash 1,Wai Tsuen Sports Centre,19:00:00,,19,13/03/2026,8B
Vitality Squash 1,v,X-Alpha 4,HK Squash Centre,19:00:00,,19,13/03/2026,8B
TNG 1,v,Fusion Squash Club 2,Cornwall Street Squash Centre,19:00:00,,19,13/03/2026,8B
Smart Squash 1,v,TNG 1,Cornwall Street Squash Centre,19:00:00,,20,20/03/2026,8B
Fusion Squash Club 2,v,Vitality Squash 1,HK Squash Centre,19:00:00,,20,20/03/2026,8B
X-Alpha 4,v,Happy Squash 3,Cornwall Street Squash Centre,19:00:00,,20,20/03/2026,8B
The Squash Club 2,v,Twister,Cornwall Street Squash Centre,19:00:00,,1,08/10/2025,9
HKPF Squash Team,v,BOSS,Cornwall Street Squash Centre,19:00:00,,1,08/10/2025,9
The Hong Kong Jockey Club Div 9,v,Kinetic 3,HKJC Sha Tin Club House,19:00:00,,1,08/10/2025,9
Kowloon Cricket Club 9,v,Hong Kong Football Club 9,Kowloon Cricket Club,19:00:00,,1,08/10/2025,9
Centre Squash,v,i-Mask Advance Squash Club 3,HK Squash Centre,19:00:00,,1,08/10/2025,9
Twister,v,i-Mask Advance Squash Club 3,Cornwall Street Squash Centre,19:00:00,,2,15/10/2025,9
Centre Squash,v,Hong Kong Football Club 9,HK Squash Centre,19:00:00,,2,15/10/2025,9
Kinetic 3,v,Kowloon Cricket Club 9,HK Squash Centre,19:00:00,,2,15/10/2025,9
BOSS,v,The Hong Kong Jockey Club Div 9,Cornwall Street Squash Centre,19:00:00,,2,15/10/2025,9
The Squash Club 2,v,HKPF Squash Team,Cornwall Street Squash Centre,19:00:00,,2,15/10/2025,9
HKPF Squash Team,v,Twister,Cornwall Street Squash Centre,19:00:00,,3,22/10/2025,9
The Hong Kong Jockey Club Div 9,v,The Squash Club 2,HKJC Sha Tin Club House,19:00:00,,3,22/10/2025,9
Kowloon Cricket Club 9,v,BOSS,Kowloon Cricket Club,19:00:00,,3,22/10/2025,9
Centre Squash,v,Kinetic 3,HK Squash Centre,19:00:00,,3,22/10/2025,9
Hong Kong Football Club 9,v,i-Mask Advance Squash Club 3,Hong Kong Football Club,19:00:00,,3,22/10/2025,9
Twister,v,Hong Kong Football Club 9,Cornwall Street Squash Centre,19:00:00,,4,05/11/2025,9
Kinetic 3,v,i-Mask Advance Squash Club 3,HK Squash Centre,19:00:00,,4,05/11/2025,9
BOSS,v,Centre Squash,Cornwall Street Squash Centre,19:00:00,,4,05/11/2025,9
