Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date,Division
i-Mask Advance Squash Club 6,v,Serve - Ivors,Cornwall Street Squash Centre,17:00,,9,11/01/2025,15B
RELAY 2,v,Squashathon MeGa,Sir Denys Roberts Squash Court,17:00,,9,11/01/2025,15B
TNG 3,v,Fusion Squash Club 3,Cornwall Street Squash Centre,17:00,,9,11/01/2025,15B
Electrify Squash Div 15,v,TNG 3,HK Squash Centre,17:00,,10,18/01/2025,15B
Fusion Squash Club 3,v,RELAY 2,HK Squash Centre,17:00,,10,18/01/2025,15B
Squashathon MeGa,v,i-Mask Advance Squash Club 6,HK Squash Centre,17:00,,10,18/01/2025,15B
Serve - Ivors,v,Squash-On,HK Squash Centre,17:00,,10,18/01/2025,15B
Serve - Ivors,v,Electrify Squash Div 15,HK Squash Centre,17:00,,11,25/01/2025,15B
Squash-On,v,Squashathon MeGa,HK Squash Centre,17:00,,11,25/01/2025,15B
i-Mask Advance Squash Club 6,v,Fusion Squash Club 3,Cornwall Street Squash Centre,17:00,,11,25/01/2025,15B
RELAY 2,v,TNG 3,Sir Denys Roberts Squash Court,17:00,,11,25/01/2025,15B
Electrify Squash Div 15,v,RELAY 2,HK Squash Centre,17:00,,12,08/02/2025,15B
TNG 3,v,i-Mask Advance Squash Club 6,Cornwall Street Squash Centre,17:00,,12,08/02/2025,15B
Fusion Squash Club 3,v,Squash-On,HK Squash Centre,17:00,,12,08/02/2025,15B
Squashathon MeGa,v,Serve - Ivors,HK Squash Centre,17:00,,12,08/02/2025,15B
Squashathon MeGa,v,Electrify Squash Div 15,Java Road Sports Centre,17:00,,13,15/02/2025,15B
Serve - Ivors,v,Fusion Squash Club 3,Cornwall Street Squash Centre,17:00,,13,15/02/2025,15B
Squash-On,v,TNG 3,Cornwall Street Squash Centre,17:00,,13,15/02/2025,15B
RELAY 2,v,i-Mask Advance Squash Club 6,Sir Denys Roberts Squash Court,17:00,,13,15/02/2025,15B
Electrify Squash Div 15,v,i-Mask Advance Squash Club 6,HK Squash Centre,17:00,,14,22/02/2025,15B
RELAY 2,v,Squash-On,Sir Denys Roberts Squash Court,17:00,,14,22/02/2025,15B
TNG 3,v,Serve - Ivors,Cornwall Street Squash Centre,17:00,,14,22/02/2025,15B
Fusion Squash Club 3,v,Squashathon MeGa,HK Squash Centre,17:00,,14,22/02/2025,15B
Fusion Squash Club 3,v,Electrify Squash Div 15,HK Squash Centre,17:00,,15,01/03/2025,15B
TNG 3,v,Squashathon MeGa,Cornwall Street Squash Centre,17:00,,15,01/03/2025,15B
RELAY 2,v,Serve - Ivors,Sir Denys Roberts Squash Court,17:00,,15,01/03/2025,15B
i-Mask Advance Squash Club 6,v,Squash-On,Cornwall Street Squash Centre,17:00,,15,01/03/2025,15B
Electrify Squash Div 15,v,Squash-On,HK Squash Centre,17:00,,16,08/03/2025,15B
Serve - Ivors,v,i-Mask Advance Squash Club 6,HK Squash Centre,17:00,,16,08/03/2025,15B
Squashathon MeGa,v,RELAY 2,HK Squash Centre,17:00,,16,08/03/2025,15B
Fusion Squash Club 3,v,TNG 3,HK Squash Centre,17:00,,16,08/03/2025,15B
TNG 3,v,Electrify Squash Div 15,Cornwall Street Squash Centre,17:00,,17,15/03/2025,15B
RELAY 2,v,Fusion Squash Club 3,Sir Denys Roberts Squash Court,17:00,,17,15/03/2025,15B
i-Mask Advance Squash Club 6,v,Squashathon MeGa,Cornwall Street Squash Centre,17:00,,17,15/03/2025,15B
Squash-On,v,Serve - Ivors,HK Squash Centre,17:00,,17,15/03/2025,15B
Electrify Squash Div 15,v,Serve - Ivors,HK Squash Centre,17:00,,18,22/03/2025,15B
Squashathon MeGa,v,Squash-On,HK Squash Centre,17:00,,18,22/03/2025,15B
Fusion Squash Club 3,v,i-Mask Advance Squash Club 6,HK Squash Centre,17:00,,18,22/03/2025,15B
TNG 3,v,RELAY 2,Cornwall Street Squash Centre,17:00,,18,22/03/2025,15B
RELAY 2,v,Electrify Squash Div 15,Sir Denys Roberts Squash Court,17:00,,19,29/03/2025,15B
i-Mask Advance Squash Club 6,v,TNG 3,Cornwall Street Squash Centre,17:00,,19,29/03/2025,15B
Squash-On,v,Fusion Squash Club 3,HK Squash Centre,17:00,,19,29/03/2025,15B
Serve - Ivors,v,Squashathon MeGa,HK Squash Centre,17:00,,19,29/03/2025,15B
Electrify Squash Div 15,v,Squashathon MeGa,HK Squash Centre,17:00,,20,05/04/2025,15B
Fusion Squash Club 3,v,Serve - Ivors,HK Squash Centre,17:00,,20,05/04/2025,15B
TNG 3,v,Squash-On,Cornwall Street Squash Centre,17:00,,20,05/04/2025,15B
i-Mask Advance Squash Club 6,v,RELAY 2,Cornwall Street Squash Centre,17:00,,20,05/04/2025,15B
i-Mask Advance Squash Club 6,v,Electrify Squash Div 15,Cornwall Street Squash Centre,17:00,,21,12/04/2025,15B
Squash-On,v,RELAY 2,HK Squash Centre,17:00,,21,12/04/2025,15B
Serve - Ivors,v,TNG 3,HK Squash Centre,17:00,,21,12/04/2025,15B
Squashathon MeGa,v,Fusion Squash Club 3,HK Squash Centre,17:00,,21,12/04/2025,15B
Kowloon Cricket Club 2,v,Young Player 2,Kowloon Cricket Club,19:00,,1,07/10/2024,2
Hong Kong Football Club 2A,v,Hong Kong Football Club 2B,Hong Kong Football Club,19:00,,1,07/10/2024,2
Hong Kong Cricket Club 2,v,[BYE],,,,1,07/10/2024,2
Hong Kong Football Club 2B,v,Kowloon Cricket Club 2,Hong Kong Football Club,19:00,,2,14/10/2024,2
Hong Kong Cricket Club 2,v,Hong Kong Football Club 2A,Hong Kong Cricket Club,19:00,,2,14/10/2024,2
Young Player 2,v,[BYE],,,,2,14/10/2024,2
Kowloon Cricket Club 2,v,Hong Kong Cricket Club 2,Kowloon Cricket Club,19:00,,3,21/10/2024,2
Young Player 2,v,Hong Kong Football Club 2B,HK Squash Centre,19:00,,3,21/10/2024,2
Hong Kong Football Club 2A,v,[BYE],,,,3,21/10/2024,2
Hong Kong Cricket Club 2,v,Young Player 2,Hong Kong Cricket Club,19:00,,4,28/10/2024,2
Hong Kong Football Club 2A,v,Kowloon Cricket Club 2,Hong Kong Football Club,19:00,,4,28/10/2024,2
Hong Kong Football Club 2B,v,[BYE],,,,4,28/10/2024,2
Young Player 2,v,Hong Kong Football Club 2A,HK Squash Centre,19:00,,5,04/11/2024,2
Hong Kong Football Club 2B,v,Hong Kong Cricket Club 2,Hong Kong Football Club,19:00,,5,04/11/2024,2
Kowloon Cricket Club 2,v,[BYE],,,,5,04/11/2024,2
Young Player 2,v,Kowloon Cricket Club 2,HK Squash Centre,19:00,,6,11/11/2024,2
Hong Kong Football Club 2B,v,Hong Kong Football Club 2A,Hong Kong Football Club,19:00,,6,11/11/2024,2
Hong Kong Cricket Club 2,v,[BYE],,,,6,11/11/2024,2
Kowloon Cricket Club 2,v,Hong Kong Football Club 2B,Kowloon Cricket Club,19:00,,7,18/11/2024,2
Hong Kong Football Club 2A,v,Hong Kong Cricket Club 2,Hong Kong Football Club,19:00,,7,18/11/2024,2
Young Player 2,v,[BYE],,,,7,18/11/2024,2
Hong Kong Cricket Club 2,v,Kowloon Cricket Club 2,Hong Kong Cricket Club,19:00,,8,25/11/2024,2
Hong Kong Football Club 2B,v,Young Player 2,Hong Kong Football Club,19:00,,8,25/11/2024,2
Hong Kong Football Club 2A,v,[BYE],,,,8,25/11/2024,2
Young Player 2,v,Hong Kong Cricket Club 2,HK Squash Centre,19:00,,9,09/12/2024,2
Kowloon Cricket Club 2,v,Hong Kong Football Club 2A,Kowloon Cricket Club,19:00,,9,09/12/2024,2
Hong Kong Football Club 2B,v,[BYE],,,,9,09/12/2024,2
Hong Kong Football Club 2A,v,Young Player 2,HK Squash Centre,19:00,,10,16/12/2024,2
Hong Kong Cricket Club 2,v,Hong Kong Football Club 2B,Hong Kong Cricket Club,19:00,,10,16/12/2024,2
Kowloon Cricket Club 2,v,[BYE],,,,10,16/12/2024,2
Kowloon Cricket Club 2,v,Young Player 2,Kowloon Cricket Club,19:00,,11,06/01/2025,2
Hong Kong Football Club 2A,v,Hong Kong Football Club 2B,Hong Kong Football Club,19:00,,11,06/01/2025,2
Hong Kong Cricket Club 2,v,[BYE],,,,11,06/01/2025,2
Hong Kong Football Club 2B,v,Kowloon Cricket Club 2,Hong Kong Football Club,19:00,,12,13/01/2025,2
Hong Kong Cricket Club 2,v,Hong Kong Football Club 2A,Hong Kong Cricket Club,19:00,,12,13/01/2025,2
Young Player 2,v,[BYE],,,,12,13/01/2025,2
Kowloon Cricket Club 2,v,Hong Kong Cricket Club 2,Kowloon Cricket Club,19:00,,13,20/01/2025,2
Young Player 2,v,Hong Kong Football Club 2B,HK Squash Centre,19:00,,13,20/01/2025,2
Hong Kong Football Club 2A,v,[BYE],,,,13,20/01/2025,2
Hong Kong Cricket Club 2,v,Young Player 2,Hong Kong Cricket Club,19:00,,14,10/02/2025,2
Hong Kong Football Club 2A,v,Kowloon Cricket Club 2,Hong Kong Football Club,19:00,,14,10/02/2025,2
Hong Kong Football Club 2B,v,[BYE],,,,14,10/02/2025,2
Young Player 2,v,Hong Kong Football Club 2A,HK Squash Centre,19:00,,15,17/02/2025,2
Hong Kong Football Club 2B,v,Hong Kong Cricket Club 2,Hong Kong Football Club,19:00,,15,17/02/2025,2
Kowloon Cricket Club 2,v,[BYE],,,,15,17/02/2025,2
Young Player 2,v,Kowloon Cricket Club 2,HK Squash Centre,19:00,,16,24/02/2025,2
Hong Kong Football Club 2B,v,Hong Kong Football Club 2A,Hong Kong Football Club,19:00,,16,24/02/2025,2
Hong Kong Cricket Club 2,v,[BYE],,,,16,24/02/2025,2
Kowloon Cricket Club 2,v,Hong Kong Football Club 2B,Kowloon Cricket Club,19:00,,17,03/03/2025,2
Hong Kong Football Club 2A,v,Hong Kong Cricket Club 2,Hong Kong Football Club,19:00,,17,03/03/2025,2
Young Player 2,v,[BYE],,,,17,03/03/2025,2
Hong Kong Cricket Club 2,v,Kowloon Cricket Club 2,Hong Kong Cricket Club,19:00,,18,10/03/2025,2
Hong Kong Football Club 2B,v,Young Player 2,Hong Kong Football Club,19:00,,18,10/03/2025,2
Hong Kong Football Club 2A,v,[BYE],,,,18,10/03/2025,2
Young Player 2,v,Hong Kong Cricket Club 2,HK Squash Centre,19:00,,19,17/03/2025,2
Kowloon Cricket Club 2,v,Hong Kong Football Club 2A,Kowloon Cricket Club,19:00,,19,17/03/2025,2
Hong Kong Football Club 2B,v,[BYE],,,,19,17/03/2025,2
Hong Kong Football Club 2A,v,Young Player 2,Hong Kong Football Club,19:00,,20,24/03/2025,2
Hong Kong Cricket Club 2,v,Hong Kong Football Club 2B,Hong Kong Cricket Club,19:00,,20,24/03/2025,2
Kowloon Cricket Club 2,v,[BYE],,,,20,24/03/2025,2
Happy Squash 1,v,NEXUS 1,Cornwall Street Squash Centre,19:00,,1,08/10/2024,3
TNGX,v,Young Player 3,Cornwall Street Squash Centre,19:00,,1,08/10/2024,3
Hong Kong Football Club 3A,v,Hong Kong Football Club 3B,Hong Kong Football Club,19:00,,1,08/10/2024,3
Kowloon Cricket Club 3A,v,Kowloon Cricket Club 3B,Kowloon Cricket Club,19:00,,1,08/10/2024,3
Sha Tin 1,v,[BYE],,,,1,08/10/2024,3
Kowloon Cricket Club 3B,v,TNGX,Kowloon Cricket Club,19:00,,2,15/10/2024,3
Hong Kong Football Club 3B,v,Kowloon Cricket Club 3A,Hong Kong Football Club,19:00,,2,15/10/2024,3
NEXUS 1,v,Hong Kong Football Club 3A,Cornwall Street Squash Centre,19:00,,2,15/10/2024,3
Sha Tin 1,v,Happy Squash 1,Cornwall Street Squash Centre,19:00,,2,15/10/2024,3
Young Player 3,v,[BYE],,,,2,15/10/2024,3
Hong Kong Football Club 3A,v,Sha Tin 1,Hong Kong Football Club,19:00,,3,22/10/2024,3
NEXUS 1,v,Kowloon Cricket Club 3A,Cornwall Street Squash Centre,19:00,,3,22/10/2024,3
TNGX,v,Hong Kong Football Club 3B,Cornwall Street Squash Centre,19:00,,3,22/10/2024,3
Young Player 3,v,Kowloon Cricket Club 3B,HK Squash Centre,19:00,,3,22/10/2024,3
Happy Squash 1,v,[BYE],,,,3,22/10/2024,3
Young Player 3,v,Hong Kong Football Club 3B,HK Squash Centre,19:00,,4,29/10/2024,3
NEXUS 1,v,TNGX,Cornwall Street Squash Centre,19:00,,4,29/10/2024,3
Kowloon Cricket Club 3A,v,Sha Tin 1,Kowloon Cricket Club,19:00,,4,29/10/2024,3
Hong Kong Football Club 3A,v,Happy Squash 1,Hong Kong Football Club,19:00,,4,29/10/2024,3
Kowloon Cricket Club 3B,v,[BYE],,,,4,29/10/2024,3
Happy Squash 1,v,Kowloon Cricket Club 3A,Cornwall Street Squash Centre,19:00,,5,05/11/2024,3
TNGX,v,Sha Tin 1,Cornwall Street Squash Centre,19:00,,5,05/11/2024,3
Young Player 3,v,NEXUS 1,HK Squash Centre,19:00,,5,05/11/2024,3
Kowloon Cricket Club 3B,v,Hong Kong Football Club 3B,Kowloon Cricket Club,19:00,,5,05/11/2024,3
Hong Kong Football Club 3A,v,[BYE],,,,5,05/11/2024,3
NEXUS 1,v,Kowloon Cricket Club 3B,Cornwall Street Squash Centre,19:00,,6,12/11/2024,3
Sha Tin 1,v,Young Player 3,Cornwall Street Squash Centre,19:00,,6,12/11/2024,3
Happy Squash 1,v,TNGX,Cornwall Street Squash Centre,19:00,,6,12/11/2024,3
Kowloon Cricket Club 3A,v,Hong Kong Football Club 3A,Kowloon Cricket Club,19:00,,6,12/11/2024,3
Hong Kong Football Club 3B,v,[BYE],,,,6,12/11/2024,3
TNGX,v,Hong Kong Football Club 3A,Cornwall Street Squash Centre,19:00,,7,19/11/2024,3
Young Player 3,v,Happy Squash 1,HK Squash Centre,19:00,,7,19/11/2024,3
Sha Tin 1,v,Kowloon Cricket Club 3B,Cornwall Street Squash Centre,19:00,,7,19/11/2024,3
Hong Kong Football Club 3B,v,NEXUS 1,Hong Kong Football Club,19:00,,7,19/11/2024,3
Kowloon Cricket Club 3A,v,[BYE],,,,7,19/11/2024,3
Sha Tin 1,v,Hong Kong Football Club 3B,Cornwall Street Squash Centre,19:00,,8,26/11/2024,3
Happy Squash 1,v,Kowloon Cricket Club 3B,Cornwall Street Squash Centre,19:00,,8,26/11/2024,3
Hong Kong Football Club 3A,v,Young Player 3,Hong Kong Football Club,19:00,,8,26/11/2024,3
Kowloon Cricket Club 3A,v,TNGX,Kowloon Cricket Club,19:00,,8,26/11/2024,3
NEXUS 1,v,[BYE],,,,8,26/11/2024,3
Young Player 3,v,Kowloon Cricket Club 3A,HK Squash Centre,19:00,,9,10/12/2024,3
Hong Kong Football Club 3A,v,Kowloon Cricket Club 3B,HK Squash Centre,19:00,,9,10/12/2024,3
Hong Kong Football Club 3B,v,Happy Squash 1,HK Squash Centre,19:00,,9,10/12/2024,3
NEXUS 1,v,Sha Tin 1,Cornwall Street Squash Centre,19:00,,9,10/12/2024,3
TNGX,v,[BYE],,,,9,10/12/2024,3
NEXUS 1,v,Happy Squash 1,Cornwall Street Squash Centre,19:00,,10,17/12/2024,3
Young Player 3,v,TNGX,HK Squash Centre,19:00,,10,17/12/2024,3
Hong Kong Football Club 3B,v,Hong Kong Football Club 3A,HK Squash Centre,19:00,,10,17/12/2024,3
Kowloon Cricket Club 3B,v,Kowloon Cricket Club 3A,Kowloon Cricket Club,19:00,,10,17/12/2024,3
Sha Tin 1,v,[BYE],,,,10,17/12/2024,3
TNGX,v,Kowloon Cricket Club 3B,Cornwall Street Squash Centre,19:00,,11,07/01/2025,3
Kowloon Cricket Club 3A,v,Hong Kong Football Club 3B,Kowloon Cricket Club,19:00,,11,07/01/2025,3
Hong Kong Football Club 3A,v,NEXUS 1,Hong Kong Football Club,19:00,,11,07/01/2025,3
Happy Squash 1,v,Sha Tin 1,Cornwall Street Squash Centre,19:00,,11,07/01/2025,3
Young Player 3,v,[BYE],,,,11,07/01/2025,3
Sha Tin 1,v,Hong Kong Football Club 3A,Cornwall Street Squash Centre,19:00,,12,14/01/2025,3
Kowloon Cricket Club 3A,v,NEXUS 1,Kowloon Cricket Club,19:00,,12,14/01/2025,3
Hong Kong Football Club 3B,v,TNGX,Hong Kong Football Club,19:00,,12,14/01/2025,3
Kowloon Cricket Club 3B,v,Young Player 3,Kowloon Cricket Club,19:00,,12,14/01/2025,3
Happy Squash 1,v,[BYE],,,,12,14/01/2025,3
Hong Kong Football Club 3B,v,Young Player 3,Hong Kong Football Club,19:00,,13,21/01/2025,3
TNGX,v,NEXUS 1,Cornwall Street Squash Centre,19:00,,13,21/01/2025,3
Sha Tin 1,v,Kowloon Cricket Club 3A,Cornwall Street Squash Centre,19:00,,13,21/01/2025,3
Happy Squash 1,v,Hong Kong Football Club 3A,Cornwall Street Squash Centre,19:00,,13,21/01/2025,3
Kowloon Cricket Club 3B,v,[BYE],,,,13,21/01/2025,3
Kowloon Cricket Club 3A,v,Happy Squash 1,Kowloon Cricket Club,19:00,,14,11/02/2025,3
Sha Tin 1,v,TNGX,Cornwall Street Squash Centre,19:00,,14,11/02/2025,3
NEXUS 1,v,Young Player 3,Cornwall Street Squash Centre,19:00,,14,11/02/2025,3
Hong Kong Football Club 3B,v,Kowloon Cricket Club 3B,Hong Kong Football Club,19:00,,14,11/02/2025,3
Hong Kong Football Club 3A,v,[BYE],,,,14,11/02/2025,3
Kowloon Cricket Club 3B,v,NEXUS 1,Kowloon Cricket Club,19:00,,15,18/02/2025,3
Young Player 3,v,Sha Tin 1,HK Squash Centre,19:00,,15,18/02/2025,3
TNGX,v,Happy Squash 1,Cornwall Street Squash Centre,19:00,,15,18/02/2025,3
Hong Kong Football Club 3A,v,Kowloon Cricket Club 3A,Hong Kong Football Club,19:00,,15,18/02/2025,3
Hong Kong Football Club 3B,v,[BYE],,,,15,18/02/2025,3
Hong Kong Football Club 3A,v,TNGX,Hong Kong Football Club,19:00,,16,25/02/2025,3
Happy Squash 1,v,Young Player 3,Cornwall Street Squash Centre,19:00,,16,25/02/2025,3
Kowloon Cricket Club 3B,v,Sha Tin 1,Kowloon Cricket Club,19:00,,16,25/02/2025,3
NEXUS 1,v,Hong Kong Football Club 3B,Cornwall Street Squash Centre,19:00,,16,25/02/2025,3
Kowloon Cricket Club 3A,v,[BYE],,,,16,25/02/2025,3
Hong Kong Football Club 3B,v,Sha Tin 1,Hong Kong Football Club,19:00,,17,04/03/2025,3
Kowloon Cricket Club 3B,v,Happy Squash 1,Kowloon Cricket Club,19:00,,17,04/03/2025,3
Young Player 3,v,Hong Kong Football Club 3A,HK Squash Centre,19:00,,17,04/03/2025,3
TNGX,v,Kowloon Cricket Club 3A,Cornwall Street Squash Centre,19:00,,17,04/03/2025,3
NEXUS 1,v,[BYE],,,,17,04/03/2025,3
Kowloon Cricket Club 3A,v,Young Player 3,Kowloon Cricket Club,19:00,,18,11/03/2025,3
Kowloon Cricket Club 3B,v,Hong Kong Football Club 3A,Kowloon Cricket Club,19:00,,18,11/03/2025,3
Happy Squash 1,v,Hong Kong Football Club 3B,Cornwall Street Squash Centre,19:00,,18,11/03/2025,3
Sha Tin 1,v,NEXUS 1,Cornwall Street Squash Centre,19:00,,18,11/03/2025,3
TNGX,v,[BYE],,,,18,11/03/2025,3
Sha Tin 2,v,United Services Recreation Club 1,Cornwall Street Squash Centre,19:00,,1,08/10/2024,4
NEXUS 2,v,Hong Kong Cricket Club 3,Cornwall Street Squash Centre,19:00,,1,08/10/2024,4
Kowloon Cricket Club 4,v,X-Alpha 1,Kowloon Cricket Club,19:00,,1,08/10/2024,4
Hong Kong Football Club 4A,v,Hong Kong Football Club 4B,Hong Kong Football Club,19:00,,1,08/10/2024,4
United Services Recreation Club 1,v,Kowloon Cricket Club 4,United Services Recreation Club,19:00,,2,15/10/2024,4
Hong Kong Cricket Club 3,v,X-Alpha 1,Hong Kong Cricket Club,19:00,,2,15/10/2024,4
Hong Kong Football Club 4B,v,NEXUS 2,Hong Kong Football Club,19:00,,2,15/10/2024,4
Sha Tin 2,v,Hong Kong Football Club 4A,Cornwall Street Squash Centre,19:00,,2,15/10/2024,4
Hong Kong Football Club 4A,v,United Services Recreation Club 1,Hong Kong Football Club,19:00,,3,22/10/2024,4
NEXUS 2,v,Sha Tin 2,Cornwall Street Squash Centre,19:00,,3,22/10/2024,4
X-Alpha 1,v,Hong Kong Football Club 4B,Cornwall Street Squash Centre,19:00,,3,22/10/2024,4
Kowloon Cricket Club 4,v,Hong Kong Cricket Club 3,Kowloon Cricket Club,19:00,,3,22/10/2024,4
United Services Recreation Club 1,v,Hong Kong Cricket Club 3,United Services Recreation Club,19:00,,4,29/10/2024,4
Hong Kong Football Club 4B,v,Kowloon Cricket Club 4,Hong Kong Football Club,19:00,,4,29/10/2024,4
Sha Tin 2,v,X-Alpha 1,Cornwall Street Squash Centre,19:00,,4,29/10/2024,4
NEXUS 2,v,Hong Kong Football Club 4A,Cornwall Street Squash Centre,19:00,,4,29/10/2024,4
NEXUS 2,v,United Services Recreation Club 1,Cornwall Street Squash Centre,19:00,,5,05/11/2024,4
X-Alpha 1,v,Hong Kong Football Club 4A,Cornwall Street Squash Centre,19:00,,5,05/11/2024,4
Sha Tin 2,v,Kowloon Cricket Club 4,Cornwall Street Squash Centre,19:00,,5,05/11/2024,4
Hong Kong Cricket Club 3,v,Hong Kong Football Club 4B,Hong Kong Cricket Club,19:00,,5,05/11/2024,4
United Services Recreation Club 1,v,Hong Kong Football Club 4B,United Services Recreation Club,19:00,,6,12/11/2024,4
Hong Kong Cricket Club 3,v,Sha Tin 2,Hong Kong Cricket Club,19:00,,6,12/11/2024,4
Hong Kong Football Club 4A,v,Kowloon Cricket Club 4,Hong Kong Football Club,19:00,,6,12/11/2024,4
NEXUS 2,v,X-Alpha 1,Cornwall Street Squash Centre,19:00,,6,12/11/2024,4
X-Alpha 1,v,United Services Recreation Club 1,Cornwall Street Squash Centre,19:00,,7,19/11/2024,4
Kowloon Cricket Club 4,v,NEXUS 2,Kowloon Cricket Club,19:00,,7,19/11/2024,4
Hong Kong Cricket Club 3,v,Hong Kong Football Club 4A,Hong Kong Cricket Club,19:00,,7,19/11/2024,4
Hong Kong Football Club 4B,v,Sha Tin 2,Hong Kong Football Club,19:00,,7,19/11/2024,4
United Services Recreation Club 1,v,Sha Tin 2,United Services Recreation Club,19:00,,8,26/11/2024,4
Hong Kong Cricket Club 3,v,NEXUS 2,Hong Kong Cricket Club,19:00,,8,26/11/2024,4
Kowloon Cricket Club 4,v,X-Alpha 1,Kowloon Cricket Club,19:00,,8,26/11/2024,4
Hong Kong Football Club 4B,v,Hong Kong Football Club 4A,Hong Kong Football Club,19:00,,8,26/11/2024,4
Kowloon Cricket Club 4,v,United Services Recreation Club 1,Kowloon Cricket Club,19:00,,9,10/12/2024,4
X-Alpha 1,v,Hong Kong Cricket Club 3,Cornwall Street Squash Centre,19:00,,9,10/12/2024,4
NEXUS 2,v,Hong Kong Football Club 4B,Cornwall Street Squash Centre,19:00,,9,10/12/2024,4
Hong Kong Football Club 4A,v,Sha Tin 2,HK Squash Centre,19:00,,9,10/12/2024,4
United Services Recreation Club 1,v,Hong Kong Football Club 4A,United Services Recreation Club,19:00,,10,17/12/2024,4
Sha Tin 2,v,NEXUS 2,Cornwall Street Squash Centre,19:00,,10,17/12/2024,4
Hong Kong Football Club 4B,v,X-Alpha 1,HK Squash Centre,19:00,,10,17/12/2024,4
Kowloon Cricket Club 4,v,Hong Kong Cricket Club 3,Kowloon Cricket Club,19:00,,10,17/12/2024,4
Hong Kong Cricket Club 3,v,United Services Recreation Club 1,Hong Kong Cricket Club,19:00,,11,07/01/2025,4
Kowloon Cricket Club 4,v,Hong Kong Football Club 4B,Kowloon Cricket Club,19:00,,11,07/01/2025,4
X-Alpha 1,v,Sha Tin 2,Cornwall Street Squash Centre,19:00,,11,07/01/2025,4
NEXUS 2,v,Hong Kong Football Club 4A,Cornwall Street Squash Centre,19:00,,11,07/01/2025,4
United Services Recreation Club 1,v,NEXUS 2,United Services Recreation Club,19:00,,12,14/01/2025,4
Hong Kong Football Club 4A,v,X-Alpha 1,Hong Kong Football Club,19:00,,12,14/01/2025,4
Sha Tin 2,v,Kowloon Cricket Club 4,Cornwall Street Squash Centre,19:00,,12,14/01/2025,4
Hong Kong Football Club 4B,v,Hong Kong Cricket Club 3,Hong Kong Football Club,19:00,,12,14/01/2025,4
Hong Kong Football Club 4B,v,United Services Recreation Club 1,Hong Kong Football Club,19:00,,13,21/01/2025,4
Sha Tin 2,v,Hong Kong Cricket Club 3,Cornwall Street Squash Centre,19:00,,13,21/01/2025,4
Kowloon Cricket Club 4,v,Hong Kong Football Club 4A,Kowloon Cricket Club,19:00,,13,21/01/2025,4
X-Alpha 1,v,NEXUS 2,Cornwall Street Squash Centre,19:00,,13,21/01/2025,4
United Services Recreation Club 1,v,X-Alpha 1,United Services Recreation Club,19:00,,14,11/02/2025,4
NEXUS 2,v,Kowloon Cricket Club 4,Cornwall Street Squash Centre,19:00,,14,11/02/2025,4
Hong Kong Football Club 4A,v,Hong Kong Cricket Club 3,Hong Kong Football Club,19:00,,14,11/02/2025,4
Sha Tin 2,v,Hong Kong Football Club 4B,Cornwall Street Squash Centre,19:00,,14,11/02/2025,4
